transaction_id,cashier_id,timestamp,item_count,total_amount,void_count,no_sale_count,weight_variance,is_fraud
T043194,C021,2026-02-06 15:24:17.721946,6,382.49,2,0,-8.25,0
T043195,C037,2026-02-06 15:26:47.721946,42,14.14,1,0,-6.71,0
T043196,C028,2026-02-06 15:28:09.721946,18,167.94,1,0,-10.65,0
T043197,C045,2026-02-06 15:28:26.721946,35,173.44,1,0,-1.81,0
T043198,C032,2026-02-06 15:28:38.721946,23,51.9,0,0,1.73,0
T043199,C041,2026-02-06 15:29:52.721946,31,10.29,1,0,2.25,0
T043200,C027,2026-02-06 15:30:09.721946,20,360.91,1,0,4.94,0
T043201,C023,2026-02-06 15:30:23.721946,7,441.95,0,0,-4.56,0
T043202,C010,2026-02-06 15:30:39.721946,12,158.92,2,0,2.48,0
T043203,C040,2026-02-06 15:32:49.721946,37,328.25,1,0,-6.54,0
T043204,C041,2026-02-06 15:33:44.721946,49,497.6,2,0,3.51,0
T043205,C006,2026-02-06 15:35:29.721946,4,86.3,2,0,-3.16,0
T043206,C024,2026-02-06 15:37:20.721946,12,141.95,1,0,-4.88,0
T043207,C018,2026-02-06 15:38:19.721946,15,409.94,0,0,-0.49,0
T043208,C010,2026-02-06 15:38:21.721946,2,6.62,2,0,2.43,0
T043209,C015,2026-02-06 15:40:26.721946,47,298.38,1,0,8.32,0
T043210,C045,2026-02-06 15:40:38.721946,11,241.62,2,0,2.14,0
T043211,C043,2026-02-06 15:40:41.721946,33,361.76,0,0,-2.21,0
T043212,C034,2026-02-06 15:40:50.721946,14,266.84,2,0,2.63,0
T043213,C008,2026-02-06 15:41:18.721946,27,260.5,0,0,5.53,0
T043214,C050,2026-02-06 15:43:02.721946,4,356.62,1,0,-3.09,0
T043215,C035,2026-02-06 15:43:26.721946,38,277.24,2,0,1.2,0
T043216,C027,2026-02-06 15:45:01.721946,40,13.11,0,0,1140.88,1
T043217,C025,2026-02-06 15:45:32.721946,20,350.5,2,0,0.74,0
T043218,C003,2026-02-06 15:45:43.721946,2,404.39,2,0,1.83,0
T043219,C021,2026-02-06 15:46:02.721946,4,214.16,2,0,0.75,0
T043220,C039,2026-02-06 15:46:20.721946,49,479.22,2,0,-0.35,0
T043221,C032,2026-02-06 15:47:52.721946,24,226.98,0,0,0.99,0
T043222,C050,2026-02-06 15:48:45.721946,9,176.33,2,0,-2.54,0
T043223,C021,2026-02-06 15:49:10.721946,19,469.97,1,0,3.57,0
T043224,C009,2026-02-06 15:49:24.721946,8,191.65,2,0,1.81,0
T043225,C050,2026-02-06 15:49:48.721946,41,185.98,1,0,5.83,0
T043226,C001,2026-02-06 15:52:09.721946,28,280.4,2,0,3.59,0
T043227,C004,2026-02-06 15:52:37.721946,13,425.48,1,0,1.29,0
T043228,C004,2026-02-06 15:52:41.721946,8,168.41,2,0,3.26,0
T043229,C049,2026-02-06 15:53:59.721946,14,415.6,2,0,10.91,0
T043230,C026,2026-02-06 15:54:20.721946,50,85.67,2,0,-3.12,0
T043231,C034,2026-02-06 15:55:06.721946,50,90.43,0,0,-2.37,0
T043232,C027,2026-02-06 15:55:10.721946,10,228.21,1,0,1.66,0
T043233,C015,2026-02-06 15:57:43.721946,20,135.34,1,0,-0.48,0
T043234,C045,2026-02-06 15:59:01.721946,1,244.76,1,0,4.08,0
T043235,C032,2026-02-06 15:59:30.721946,12,11.17,1,0,4.89,0
T043236,C041,2026-02-06 16:00:10.721946,35,141.98,0,0,-7.25,0
T043237,C007,2026-02-06 16:01:12.721946,20,474.03,0,0,-7.02,0
T043238,C044,2026-02-06 16:02:02.721946,12,440.24,0,0,6.12,0
T043239,C044,2026-02-06 16:02:27.721946,50,19.21,1,0,-5.74,0
T043240,C014,2026-02-06 16:02:38.721946,12,403.15,1,0,-2.19,0
T043241,C023,2026-02-06 16:04:08.721946,39,224.72,1,0,7.06,0
T043242,C047,2026-02-06 16:05:05.721946,29,409.34,2,0,-12.06,0
T043243,C001,2026-02-06 16:05:27.721946,3,143.65,0,0,1.78,0
T043244,C032,2026-02-06 16:05:34.721946,7,277.35,0,0,4.8,0
T043245,C041,2026-02-06 16:07:24.721946,23,493.13,2,0,-0.01,0
T043246,C026,2026-02-06 16:08:20.721946,13,166.78,0,0,1.18,0
T043247,C048,2026-02-06 16:09:06.721946,11,442.94,0,0,-6.08,0
T043248,C009,2026-02-06 16:09:12.721946,25,439.24,1,0,0.14,0
T043249,C016,2026-02-06 16:10:31.721946,20,81.25,2,0,4.27,0
T043250,C031,2026-02-06 16:12:14.721946,49,125.56,0,0,2.89,0
T043251,C002,2026-02-06 16:13:07.721946,47,68.35,1,0,2.95,0
T043252,C032,2026-02-06 16:15:57.721946,27,147.57,2,0,3.42,0
T043253,C010,2026-02-06 16:16:03.721946,6,264.3,2,0,1.61,0
T043254,C025,2026-02-06 16:16:14.721946,6,464.4,0,0,-6.9,0
T043255,C018,2026-02-06 16:16:14.721946,39,201.31,1,0,-4.81,0
T043256,C045,2026-02-06 16:18:22.721946,41,494.01,0,0,-0.58,0
T043257,C034,2026-02-06 16:18:23.721946,9,202.62,2,0,7.33,0
T043258,C029,2026-02-06 16:19:16.721946,21,296.57,2,0,3.83,0
T043259,C045,2026-02-06 16:19:49.721946,18,482.56,2,0,10.51,0
T043260,C024,2026-02-06 16:20:07.721946,1,302.79,1,0,7.33,0
T043261,C003,2026-02-06 16:20:12.721946,50,196.52,1,0,-3.4,0
T043262,C015,2026-02-06 16:21:00.721946,50,265.14,1,0,-4.52,0
T043263,C003,2026-02-06 16:21:04.721946,12,274.16,1,0,-4.51,0
T043264,C031,2026-02-06 16:21:17.721946,1,57.0,1,0,-12.35,0
T043265,C010,2026-02-06 16:22:28.721946,28,205.3,1,0,6.11,0
T043266,C038,2026-02-06 16:23:02.721946,24,265.54,0,0,5.4,0
T043267,C022,2026-02-06 16:23:51.721946,19,390.73,1,0,0.75,0
T043268,C014,2026-02-06 16:24:02.721946,14,7.99,1,0,-1.76,0
T043269,C009,2026-02-06 16:24:09.721946,14,407.88,0,0,10.22,0
T043270,C018,2026-02-06 16:25:19.721946,26,138.75,2,0,2.57,0
T043271,C008,2026-02-06 16:26:22.721946,16,359.12,2,0,5.56,0
T043272,C038,2026-02-06 16:27:03.721946,24,387.31,2,0,-9.25,0
T043273,C015,2026-02-06 16:29:13.721946,32,430.52,2,0,-1.32,0
T043274,C046,2026-02-06 16:30:54.721946,6,476.17,1,0,-7.04,0
T043275,C015,2026-02-06 16:31:21.721946,49,450.51,1,0,-8.29,0
T043276,C006,2026-02-06 16:31:30.721946,45,318.43,0,0,6.45,0
T043277,C012,2026-02-06 16:32:38.721946,30,364.1,2,0,-1.45,0
T043278,C042,2026-02-06 16:32:59.721946,23,352.55,1,0,0.16,0
T043279,C019,2026-02-06 16:33:25.721946,19,261.35,0,0,-4.27,0
T043280,C040,2026-02-06 16:35:55.721946,25,385.45,1,0,-5.19,0
T043281,C005,2026-02-06 16:36:07.721946,25,229.22,1,0,6.43,0
T043282,C027,2026-02-06 16:38:07.721946,2,410.88,2,0,-1.75,0
T043283,C010,2026-02-06 16:38:40.721946,10,373.18,1,0,4.9,0
T043284,C043,2026-02-06 16:39:06.721946,41,247.46,1,0,1.77,0
T043285,C046,2026-02-06 16:39:47.721946,27,259.5,2,0,-5.9,0
T043286,C014,2026-02-06 16:41:53.721946,44,322.36,2,0,-3.46,0
T043287,C034,2026-02-06 16:41:59.721946,8,169.88,1,0,1.13,0
T043288,C049,2026-02-06 16:44:10.721946,41,280.25,2,0,4.77,0
T043289,C015,2026-02-06 16:45:22.721946,43,450.47,1,0,11.49,0
T043290,C029,2026-02-06 16:45:51.721946,33,158.97,2,0,8.5,0
T043291,C026,2026-02-06 16:47:14.721946,43,346.26,1,0,-2.61,0
T043292,C027,2026-02-06 16:47:28.721946,19,24.73,0,0,1.61,0
T043293,C003,2026-02-06 16:48:58.721946,30,68.45,2,0,1.91,0
T043294,C003,2026-02-06 16:50:17.721946,34,443.08,0,0,-4.49,0
T043295,C035,2026-02-06 16:50:56.721946,14,452.14,1,0,-5.68,0
T043296,C035,2026-02-06 16:51:42.721946,36,286.54,1,0,6.51,0
T043297,C050,2026-02-06 16:53:02.721946,20,300.5,2,0,7.93,0
T043298,C006,2026-02-06 16:53:46.721946,23,207.79,2,0,7.03,0
T043299,C014,2026-02-06 16:57:53.721946,15,300.38,0,0,-1.3,0
T043300,C026,2026-02-06 16:57:59.721946,2,438.48,0,0,3.6,0
T043301,C003,2026-02-06 16:59:49.721946,24,81.51,2,0,-3.99,0
T043302,C033,2026-02-06 17:00:28.721946,17,252.77,16,1,-2.98,1
T043303,C042,2026-02-06 17:00:44.721946,31,438.68,2,0,-0.13,0
T043304,C013,2026-02-06 17:00:52.721946,16,40.14,1,0,8.0,0
T043305,C029,2026-02-06 17:01:36.721946,4,104.59,0,0,3.48,0
T043306,C009,2026-02-06 17:01:59.721946,34,258.86,1,0,4.63,0
T043307,C032,2026-02-06 17:04:18.721946,15,310.64,2,0,5.04,0
T043308,C022,2026-02-06 17:04:19.721946,19,355.04,1,0,-0.13,0
T043309,C022,2026-02-06 17:04:21.721946,19,96.55,0,0,8.48,0
T043310,C034,2026-02-06 17:07:21.721946,48,300.94,2,0,-4.56,0
T043311,C010,2026-02-06 17:08:07.721946,44,174.97,2,0,0.83,0
T043312,C025,2026-02-06 17:09:40.721946,35,161.62,0,0,0.07,0
T043313,C012,2026-02-06 17:11:38.721946,20,36.13,0,0,3.3,0
T043314,C003,2026-02-06 17:11:50.721946,47,66.38,1,0,8.98,0
T043315,C019,2026-02-06 17:12:03.721946,39,400.49,2,0,2.22,0
T043316,C033,2026-02-06 17:12:11.721946,41,231.11,0,0,-3.91,0
T043317,C047,2026-02-06 17:12:55.721946,29,375.78,2,0,2.42,0
T043318,C026,2026-02-06 17:13:03.721946,15,409.71,1,0,-2.36,0
T043319,C013,2026-02-06 17:14:02.721946,20,397.72,0,0,3.8,0
T043320,C007,2026-02-06 17:14:03.721946,32,490.7,0,0,7.62,0
T043321,C034,2026-02-06 17:14:14.721946,13,133.34,2,0,2.51,0
T043322,C022,2026-02-06 17:15:09.721946,7,41.02,2,0,7.32,0
T043323,C020,2026-02-06 17:15:42.721946,16,263.71,0,0,1.3,0
T043324,C043,2026-02-06 17:16:57.721946,10,481.84,0,0,-7.9,0
T043325,C023,2026-02-06 17:17:51.721946,2,105.1,2,0,-0.28,0
T043326,C048,2026-02-06 17:18:09.721946,38,274.23,1,0,-1.12,0
T043327,C014,2026-02-06 17:18:20.721946,18,207.76,2,0,0.58,0
T043328,C030,2026-02-06 17:18:38.721946,34,313.73,2,0,0.81,0
T043329,C023,2026-02-06 17:18:39.721946,21,220.92,1,0,-2.16,0
T043330,C047,2026-02-06 17:20:56.721946,21,494.3,1,0,1.11,0
T043331,C019,2026-02-06 17:21:40.721946,1,390.76,2,0,2.53,0
T043332,C039,2026-02-06 17:23:16.721946,15,387.62,0,0,13.07,0
T043333,C041,2026-02-06 17:24:15.721946,10,186.63,0,0,4.17,0
T043334,C036,2026-02-06 17:24:19.721946,35,383.78,1,0,-2.96,0
T043335,C006,2026-02-06 17:25:24.721946,25,263.28,2,0,0.32,0
T043336,C023,2026-02-06 17:26:07.721946,32,429.35,2,0,0.97,0
T043337,C010,2026-02-06 17:26:51.721946,31,392.18,2,0,3.44,0
T043338,C035,2026-02-06 17:27:22.721946,10,336.72,1,0,2.96,0
T043339,C021,2026-02-06 17:28:12.721946,3,124.37,1,0,7.67,0
T043340,C032,2026-02-06 17:28:39.721946,22,288.99,2,0,4.62,0
T043341,C030,2026-02-06 17:28:45.721946,38,447.07,1,0,3.0,0
T043342,C033,2026-02-06 17:29:04.721946,2,313.87,2,0,4.74,0
T043343,C006,2026-02-06 17:29:48.721946,23,416.74,1,0,0.28,0
T043344,C005,2026-02-06 17:30:05.721946,41,269.15,0,0,-1.42,0
T043345,C015,2026-02-06 17:30:32.721946,40,15.87,0,0,982.08,1
T043346,C043,2026-02-06 17:32:28.721946,24,293.86,0,0,3.11,0
T043347,C025,2026-02-06 17:33:25.721946,32,426.37,1,0,3.03,0
T043348,C013,2026-02-06 17:36:06.721946,33,239.05,0,0,4.22,0
T043349,C006,2026-02-06 17:36:13.721946,49,334.91,0,0,5.39,0
T043350,C037,2026-02-06 17:36:14.721946,27,33.39,0,0,-2.3,0
T043351,C002,2026-02-06 17:36:27.721946,13,221.72,2,0,-5.48,0
T043352,C017,2026-02-06 17:36:59.721946,37,73.99,1,0,-1.07,0
T043353,C024,2026-02-06 17:37:36.721946,39,118.98,0,0,2.01,0
T043354,C012,2026-02-06 17:41:05.721946,29,272.95,2,0,5.66,0
T043355,C044,2026-02-06 17:42:44.721946,41,272.63,2,0,-3.01,0
T043356,C014,2026-02-06 17:43:07.721946,25,400.69,0,0,-3.89,0
T043357,C007,2026-02-06 17:44:32.721946,46,240.15,2,0,2.77,0
T043358,C026,2026-02-06 17:45:16.721946,19,472.44,0,0,-0.65,0
T043359,C032,2026-02-06 17:45:17.721946,1,170.8,1,0,-6.92,0
T043360,C029,2026-02-06 17:47:49.721946,35,232.22,0,0,3.71,0
T043361,C046,2026-02-06 17:54:30.721946,16,386.35,2,0,-3.93,0
T043362,C039,2026-02-06 17:55:43.721946,8,330.27,0,0,-1.4,0
T043363,C009,2026-02-06 17:56:25.721946,7,87.57,1,0,4.2,0
T043364,C014,2026-02-06 17:56:52.721946,21,261.9,2,0,-3.16,0
T043365,C017,2026-02-06 17:58:48.721946,11,42.51,2,0,-2.3,0
T043366,C049,2026-02-06 17:59:07.721946,26,78.91,0,0,-10.97,0
T043367,C025,2026-02-06 17:59:16.721946,15,56.77,0,0,-0.77,0
T043368,C030,2026-02-06 17:59:35.721946,45,52.04,2,0,-3.75,0
T043369,C045,2026-02-06 17:59:38.721946,6,77.44,2,0,9.49,0
T043370,C029,2026-02-06 18:00:18.721946,37,445.77,1,0,8.02,0
T043371,C029,2026-02-06 18:02:14.721946,4,345.6,0,0,4.02,0
T043372,C018,2026-02-06 18:02:40.721946,19,339.37,1,0,2.76,0
T043373,C031,2026-02-06 18:02:58.721946,47,448.46,2,0,5.65,0
T043374,C019,2026-02-06 18:04:37.721946,21,350.41,0,0,-3.76,0
T043375,C017,2026-02-06 18:04:48.721946,37,306.4,2,0,2.41,0
T043376,C006,2026-02-06 18:07:14.721946,43,373.92,2,0,1.72,0
T043377,C012,2026-02-06 18:07:34.721946,18,350.44,2,0,-3.18,0
T043378,C038,2026-02-06 18:07:47.721946,42,302.41,1,0,5.26,0
T043379,C003,2026-02-06 18:08:07.721946,48,58.29,1,0,0.91,0
T043380,C047,2026-02-06 18:08:34.721946,36,39.75,2,0,1.78,0
T043381,C035,2026-02-06 18:09:24.721946,37,86.62,0,0,4.21,0
T043382,C047,2026-02-06 18:09:55.721946,15,312.54,1,0,-2.9,0
T043383,C033,2026-02-06 18:10:01.721946,38,263.35,2,0,-0.2,0
T043384,C029,2026-02-06 18:10:10.721946,2,275.55,2,0,3.03,0
T043385,C003,2026-02-06 18:10:55.721946,42,195.87,2,0,-9.59,0
T043386,C005,2026-02-06 18:11:02.721946,31,412.35,2,0,0.6,0
T043387,C014,2026-02-06 18:12:35.721946,6,372.37,1,0,-1.08,0
T043388,C036,2026-02-06 18:14:22.721946,19,30.47,1,0,1.19,0
T043389,C028,2026-02-06 18:14:32.721946,38,104.14,2,0,2.18,0
T043390,C041,2026-02-06 18:14:50.721946,15,275.14,1,0,3.2,0
T043391,C032,2026-02-06 18:15:43.721946,33,99.69,1,0,-2.48,0
T043392,C018,2026-02-06 18:15:46.721946,40,74.87,0,0,-1.71,0
T043393,C042,2026-02-06 18:17:30.721946,26,9.72,2,0,3.33,0
T043394,C040,2026-02-06 18:19:49.721946,30,491.56,0,0,-0.7,0
T043395,C013,2026-02-06 18:20:42.721946,11,119.51,1,0,2.21,0
T043396,C002,2026-02-06 18:20:44.721946,46,214.11,1,0,-5.84,0
T043397,C025,2026-02-06 18:22:03.721946,1,315.33,2,0,-4.42,0
T043398,C020,2026-02-06 18:23:13.721946,14,126.89,1,0,-2.33,0
T043399,C007,2026-02-06 18:23:35.721946,10,407.91,1,0,-3.43,0
T043400,C011,2026-02-06 18:24:57.721946,17,298.3,1,0,-2.49,0
T043401,C005,2026-02-06 18:25:01.721946,11,343.97,2,0,-1.71,0
T043402,C029,2026-02-06 18:25:32.721946,42,81.07,2,0,3.9,0
T043403,C018,2026-02-06 18:25:41.721946,15,362.69,1,0,-3.68,0
T043404,C008,2026-02-06 18:25:48.721946,12,31.22,1,0,-0.36,0
T043405,C027,2026-02-06 18:26:54.721946,3,163.87,1,0,-2.16,0
T043406,C042,2026-02-06 18:27:47.721946,22,218.12,0,0,5.86,0
T043407,C002,2026-02-06 18:30:45.721946,50,52.09,1,0,14.2,0
T043408,C035,2026-02-06 18:31:47.721946,26,281.82,2,0,1.86,0
T043409,C026,2026-02-06 18:32:05.721946,39,173.76,1,0,-4.16,0
T043410,C023,2026-02-06 18:33:24.721946,16,71.97,14,1,-2.74,1
T043411,C005,2026-02-06 18:34:03.721946,50,146.31,2,0,1.76,0
T043412,C016,2026-02-06 18:34:29.721946,49,292.22,0,0,-4.28,0
T043413,C042,2026-02-06 18:35:06.721946,23,116.53,1,0,-6.9,0
T043414,C011,2026-02-06 18:35:16.721946,16,237.78,2,0,-5.16,0
T043415,C019,2026-02-06 18:35:27.721946,3,346.76,1,0,-2.18,0
T043416,C016,2026-02-06 18:35:53.721946,30,307.61,1,0,3.72,0
T043417,C032,2026-02-06 18:36:49.721946,13,383.22,1,0,-4.85,0
T043418,C012,2026-02-06 18:37:11.721946,8,347.53,2,0,-0.96,0
T043419,C002,2026-02-06 18:37:26.721946,24,244.77,1,0,3.45,0
T043420,C043,2026-02-06 18:38:16.721946,5,262.24,2,0,-3.73,0
T043421,C022,2026-02-06 18:39:48.721946,7,136.03,1,0,0.93,0
T043422,C026,2026-02-06 18:40:46.721946,27,466.36,2,0,1.52,0
T043423,C033,2026-02-06 18:41:58.721946,12,451.45,0,0,-2.48,0
T043424,C024,2026-02-06 18:42:36.721946,41,409.13,1,0,-4.57,0
T043425,C005,2026-02-06 18:43:04.721946,19,78.78,17,1,3.5,1
T043426,C021,2026-02-06 18:43:05.721946,25,387.29,1,0,2.47,0
T043427,C046,2026-02-06 18:44:19.721946,42,464.12,2,0,6.57,0
T043428,C018,2026-02-06 18:44:55.721946,50,455.36,2,0,2.36,0
T043429,C039,2026-02-06 18:45:05.721946,33,453.0,2,0,3.7,0
T043430,C005,2026-02-06 18:45:05.721946,15,338.6,0,0,7.57,0
T043431,C008,2026-02-06 18:45:55.721946,31,128.86,0,0,-2.94,0
T043432,C021,2026-02-06 18:46:29.721946,11,294.85,1,0,2.76,0
T043433,C047,2026-02-06 18:48:07.721946,12,145.49,10,1,-8.38,1
T043434,C005,2026-02-06 18:48:19.721946,6,401.4,1,0,-0.06,0
T043435,C013,2026-02-06 18:49:06.721946,45,90.22,0,0,-3.2,0
T043436,C019,2026-02-06 18:49:25.721946,26,112.12,1,0,-1.51,0
T043437,C029,2026-02-06 18:49:56.721946,8,136.22,0,0,-6.92,0
T043438,C002,2026-02-06 18:51:14.721946,39,299.17,0,0,5.32,0
T043439,C037,2026-02-06 18:51:27.721946,37,296.05,1,0,1.83,0
T043440,C026,2026-02-06 18:52:42.721946,37,276.9,2,0,-0.86,0
T043441,C029,2026-02-06 18:54:49.721946,48,76.92,2,0,3.5,0
T043442,C005,2026-02-06 18:55:17.721946,30,44826.08,2,0,-1.3,0
T043443,C032,2026-02-06 18:57:41.721946,38,464.59,0,0,2.54,0
T043444,C038,2026-02-06 18:57:51.721946,16,469.42,1,0,-0.23,0
T043445,C048,2026-02-06 18:58:01.721946,15,242.83,2,0,-0.38,0
T043446,C002,2026-02-06 18:58:26.721946,38,134.89,0,0,-1.75,0
T043447,C005,2026-02-06 18:59:00.721946,8,496.37,2,0,3.48,0
T043448,C047,2026-02-06 18:59:36.721946,35,113.88,0,0,-1.86,0
T043449,C033,2026-02-06 19:00:16.721946,9,421.26,1,0,-1.66,0
T043450,C035,2026-02-06 19:00:26.721946,21,150.87,0,0,3.34,0
T043451,C019,2026-02-06 19:01:01.721946,41,455.41,0,0,1.57,0
T043452,C015,2026-02-06 19:01:06.721946,5,63.87,1,0,4.71,0
T043453,C035,2026-02-06 19:04:01.721946,19,161.56,1,0,7.64,0
T043454,C008,2026-02-06 19:04:14.721946,48,323.28,1,0,-4.16,0
T043455,C047,2026-02-06 19:05:44.721946,16,51.86,0,0,-3.76,0
T043456,C001,2026-02-06 19:07:27.721946,18,198.9,1,0,11.3,0
T043457,C038,2026-02-06 19:07:38.721946,12,199.87,0,0,-5.19,0
T043458,C022,2026-02-06 19:07:59.721946,16,258.05,2,0,6.97,0
T043459,C017,2026-02-06 19:09:12.721946,5,6.8,2,0,-2.35,0
T043460,C016,2026-02-06 19:09:30.721946,3,327.38,1,0,0.95,0
T043461,C045,2026-02-06 19:10:02.721946,7,207.63,0,0,-7.46,0
T043462,C001,2026-02-06 19:10:54.721946,32,124.84,1,0,-0.14,0
T043463,C003,2026-02-06 19:11:46.721946,31,107.1,0,0,4.6,0
T043464,C006,2026-02-06 19:13:05.721946,14,388.64,2,0,-2.07,0
T043465,C003,2026-02-06 19:13:12.721946,24,146.72,2,0,-1.95,0
T043466,C047,2026-02-06 19:14:18.721946,48,340.26,1,0,-1.21,0
T043467,C030,2026-02-06 19:15:01.721946,33,9.86,2,0,7.62,0
T043468,C047,2026-02-06 19:15:02.721946,5,485.3,2,0,-10.06,0
T043469,C011,2026-02-06 19:15:43.721946,8,44.79,1,0,0.45,0
T043470,C027,2026-02-06 19:17:10.721946,2,205.24,1,0,8.79,0
T043471,C022,2026-02-06 19:18:10.721946,39,335.47,2,0,-1.59,0
T043472,C006,2026-02-06 19:18:47.721946,38,314.01,2,0,8.09,0
T043473,C038,2026-02-06 19:19:22.721946,42,446.79,1,0,-0.93,0
T043474,C041,2026-02-06 19:20:03.721946,35,485.01,0,0,8.91,0
T043475,C046,2026-02-06 19:25:58.721946,38,361.28,1,0,-3.51,0
T043476,C031,2026-02-06 19:28:52.721946,34,6.83,1,0,1064.05,1
T043477,C043,2026-02-06 19:29:34.721946,30,53.68,1,0,7.16,0
T043478,C006,2026-02-06 19:30:19.721946,49,223.11,1,0,-1.86,0
T043479,C050,2026-02-06 19:31:21.721946,23,97.56,0,0,0.77,0
T043480,C020,2026-02-06 19:31:26.721946,4,192.92,2,0,1.1,0
T043481,C047,2026-02-06 19:31:40.721946,35,74.98,0,0,-3.1,0
T043482,C041,2026-02-06 19:32:12.721946,14,393.75,1,0,-12.25,0
T043483,C011,2026-02-06 19:32:36.721946,22,259.0,1,0,-3.94,0
T043484,C002,2026-02-06 19:32:40.721946,30,59.73,0,0,-5.14,0
T043485,C031,2026-02-06 19:32:47.721946,3,262.8,0,0,-3.03,0
T043486,C038,2026-02-06 19:33:12.721946,11,168.05,2,0,-2.5,0
T043487,C026,2026-02-06 19:33:34.721946,10,253.17,0,0,1.0,0
T043488,C027,2026-02-06 19:34:09.721946,3,132.14,0,0,-4.31,0
T043489,C046,2026-02-06 19:34:34.721946,41,379.41,0,0,3.37,0
T043490,C046,2026-02-06 19:35:21.721946,48,9.02,1,0,-12.32,0
T043491,C031,2026-02-06 19:36:02.721946,50,74.41,1,0,3.44,0
T043492,C024,2026-02-06 19:37:16.721946,5,287.82,1,0,4.79,0
T043493,C013,2026-02-06 19:37:58.721946,15,325.9,2,0,1.47,0
T043494,C025,2026-02-06 19:38:26.721946,48,25.59,2,0,-3.59,0
T043495,C037,2026-02-06 19:39:36.721946,50,334.82,2,0,-2.46,0
T043496,C041,2026-02-06 19:39:55.721946,6,104.76,1,0,3.98,0
T043497,C025,2026-02-06 19:40:54.721946,4,78.02,0,0,-0.22,0
T043498,C029,2026-02-06 19:42:21.721946,23,14.96,2,0,6.3,0
T043499,C031,2026-02-06 19:42:57.721946,45,248.41,2,0,0.98,0
T043500,C043,2026-02-06 19:43:18.721946,1,377.42,0,0,2.06,0
T043501,C039,2026-02-06 19:44:27.721946,34,299.76,0,0,-0.45,0
T043502,C002,2026-02-06 19:44:44.721946,15,433.56,1,0,-1.7,0
T043503,C012,2026-02-06 19:45:01.721946,4,269.39,0,0,4.77,0
T043504,C005,2026-02-06 19:45:36.721946,27,9.45,2,0,0.24,0
T043505,C027,2026-02-06 19:45:55.721946,13,428.09,2,0,1.75,0
T043506,C034,2026-02-06 19:46:08.721946,46,459.81,1,0,-2.48,0
T043507,C014,2026-02-06 19:46:46.721946,47,437.27,1,0,1.66,0
T043508,C007,2026-02-06 19:47:25.721946,40,99.13,0,0,-0.1,0
T043509,C037,2026-02-06 19:48:23.721946,32,495.32,1,0,1.22,0
T043510,C036,2026-02-06 19:48:24.721946,9,480.85,2,0,-4.46,0
T043511,C010,2026-02-06 19:48:56.721946,37,428.91,1,0,1.67,0
T043512,C029,2026-02-06 19:49:01.721946,25,292.75,1,0,1.63,0
T043513,C016,2026-02-06 19:51:11.721946,3,103.08,1,0,-5.44,0
T043514,C038,2026-02-06 19:51:32.721946,39,100.89,1,0,7.64,0
T043515,C021,2026-02-06 19:55:18.721946,40,261.82,0,0,-10.76,0
T043516,C038,2026-02-06 19:57:11.721946,16,446.81,0,0,-7.54,0
T043517,C041,2026-02-06 19:57:22.721946,17,194.53,0,0,0.85,0
T043518,C033,2026-02-06 19:57:30.721946,27,249.53,2,1,-7.75,0
T043519,C029,2026-02-06 19:58:02.721946,10,13.22,2,0,1051.03,1
T043520,C048,2026-02-06 19:59:18.721946,1,370.47,1,0,-4.21,0
T043521,C017,2026-02-06 19:59:59.721946,50,54.0,2,0,-11.31,0
T043522,C013,2026-02-06 20:00:47.721946,29,361.45,1,0,-8.79,0
T043523,C006,2026-02-06 20:02:04.721946,18,393.75,1,0,-3.92,0
T043524,C002,2026-02-06 20:02:11.721946,32,359.0,1,0,-10.73,0
T043525,C008,2026-02-06 20:04:38.721946,37,340.14,2,0,-2.01,0
T043526,C032,2026-02-06 20:06:00.721946,43,198.22,2,0,0.95,0
T043527,C036,2026-02-06 20:07:32.721946,33,244.37,1,0,1.32,0
T043528,C009,2026-02-06 20:08:04.721946,22,109.86,0,0,0.81,0
T043529,C023,2026-02-06 20:08:45.721946,43,347.65,0,0,-3.77,0
T043530,C007,2026-02-06 20:09:01.721946,11,108.48,1,0,4.81,0
T043531,C031,2026-02-06 20:10:20.721946,37,281.19,1,0,-2.86,0
T043532,C021,2026-02-06 20:10:31.721946,29,374.74,0,0,0.98,0
T043533,C001,2026-02-06 20:10:39.721946,20,96.31,0,0,2.15,0
T043534,C046,2026-02-06 20:10:46.721946,22,4.61,2,0,1370.03,1
T043535,C002,2026-02-06 20:11:07.721946,32,18.48,0,0,782.63,1
T043536,C040,2026-02-06 20:12:10.721946,50,325.34,1,0,-7.38,0
T043537,C011,2026-02-06 20:12:34.721946,8,165.0,0,0,-0.69,0
T043538,C037,2026-02-06 20:13:22.721946,22,93.02,0,0,-0.52,0
T043539,C018,2026-02-06 20:13:38.721946,15,82.02,2,0,1.7,0
T043540,C044,2026-02-06 20:13:59.721946,35,135.06,2,0,-0.83,0
T043541,C024,2026-02-06 20:15:48.721946,16,205.28,0,0,-6.94,0
T043542,C019,2026-02-06 20:17:22.721946,44,51.01,2,0,-9.01,0
T043543,C005,2026-02-06 20:17:47.721946,29,476.31,0,0,-10.41,0
T043544,C029,2026-02-06 20:19:16.721946,34,499.49,2,0,2.42,0
T043545,C039,2026-02-06 20:19:25.721946,20,436.26,1,0,-4.95,0
T043546,C002,2026-02-06 20:20:44.721946,13,414.57,1,0,2.58,0
